current_speed_kmh,current_delay_min,distance_to_next_station_km,current_position_km,distance_remaining_km,estimated_running_time_min,delay_ratio,train_priority_EXPRESS,train_priority_FREIGHT,train_priority_HIGH_SPEED,train_priority_PASSENGER,has_train_ahead,distance_to_ahead_train_km,ahead_train_speed_kmh,ahead_train_eta_min,expected_clearance_time_min,relative_speed_kmh,closing_speed_kmh,time_to_close_gap_min,headway_margin_min,signal_code,current_headway_min,safe_required_headway_min,platform_available,speed_restriction_kmh,junction_busy,route_blocked,section_occupancy,time_of_day,weather_condition_CLEAR,weather_condition_FOG,weather_condition_RAIN,weather_condition_STORM,speed_mean,speed_std,speed_trend,position_progress_rate,delay_mean,delay_std,delay_trend,conflict,conflict_probability,expected_delay_min
127.4,4.4,14.0,137.7,14.0,6.59,0.667,1.0,0.0,0.0,0.0,1.0,9.06,101.4,5.4,10.0,26.0,26.0,20.91,13.4,1.0,16.4,3.0,0.5,120.0,0.0,0.0,0.0,17.3,0.0,1.0,0.0,0.0,122.6,3.35,8.2,2.183,4.15,0.25,0.5,0,0.3291,8.3
72.3,3.3,15.9,160.8,15.9,13.2,0.25,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,15.4,0.0,18.4,3.0,1.0,120.0,0.0,0.0,0.0,7.1,1.0,0.0,0.0,0.0,74.2,0.24,0.6,1.246,2.75,0.55,1.1,0,0.0173,6.1
76.9,2.8,13.0,221.7,13.0,10.14,0.276,0.0,0.0,0.0,1.0,1.0,2.31,40.9,3.4,4.6,36.0,36.0,3.85,14.5,3.0,17.5,3.0,1.0,120.0,0.5,1.0,0.0,2.7,0.0,0.0,1.0,0.0,74.6,0.33,0.8,1.189,2.95,0.15,-0.3,1,0.9872,26.2
52.1,9.2,6.7,140.9,6.7,7.72,1.192,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,3.8,0.0,6.8,3.0,1.0,80.0,0.0,0.0,0.0,20.9,0.0,1.0,0.0,0.0,53.2,4.16,-10.2,1.034,9.0,0.2,0.4,0,0.0553,13.7
116.1,0.4,14.4,48.9,14.4,7.44,0.054,1.0,0.0,0.0,0.0,1.0,6.07,126.9,2.9,5.2,-10.8,0.0,999.0,4.8,1.0,7.8,3.0,1.0,120.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,1.0,119.0,4.41,-10.8,1.935,1.05,0.65,-1.3,0,0.4043,4.3
144.7,19.3,21.1,114.8,21.1,8.75,2.206,0.0,0.0,1.0,0.0,1.0,14.24,118.1,7.2,8.4,26.6,26.6,32.12,19.6,0.0,22.6,3.0,1.0,50.0,0.0,0.0,0.0,12.7,1.0,0.0,0.0,0.0,141.7,4.49,11.0,2.386,19.4,0.1,-0.2,1,0.3764,27.8
84.6,3.2,29.0,231.9,29.0,20.57,0.156,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,21.4,0.0,24.4,3.0,1.0,120.0,0.0,0.5,0.0,10.1,0.0,0.0,1.0,0.0,83.8,1.31,-3.2,1.346,1.75,1.45,2.9,0,0.0407,12.4
49.5,2.3,23.9,205.5,23.9,28.97,0.079,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.9,0.0,17.9,3.0,1.0,120.0,0.0,0.0,0.0,9.5,1.0,0.0,0.0,0.0,49.8,3.18,-7.8,0.928,2.05,0.25,0.5,1,0.0368,9.1
85.4,21.9,5.7,58.7,5.7,4.0,5.469,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,6.9,1.0,9.9,3.0,1.0,120.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,1.0,87.5,4.33,10.6,1.405,21.8,0.1,0.2,0,0.0945,23.1
74.0,16.5,8.9,181.4,8.9,7.22,2.287,0.0,0.0,0.0,1.0,1.0,3.19,41.7,4.6,5.9,32.3,32.3,5.93,18.3,2.0,21.3,3.0,1.0,80.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,69.7,2.12,-5.2,1.168,17.4,0.9,-1.8,1,0.6745,24.3
50.7,6.2,3.3,71.5,3.3,3.91,1.588,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,4.7,0.0,7.7,3.0,0.0,160.0,0.0,0.0,0.0,9.5,1.0,0.0,0.0,0.0,47.9,1.22,3.0,0.875,6.5,0.3,-0.6,0,0.0456,4.9
63.7,0.1,4.9,93.6,4.9,4.62,0.022,0.0,0.0,0.0,1.0,1.0,9.81,57.4,10.3,12.0,6.3,6.3,93.43,16.8,1.0,19.8,3.0,0.5,120.0,0.0,0.0,0.0,16.8,0.0,1.0,0.0,0.0,67.0,0.49,-1.2,1.227,-1.8,1.9,3.8,0,0.2744,10.7
97.8,8.3,8.3,122.5,8.3,5.09,1.63,1.0,0.0,0.0,0.0,1.0,10.93,83.7,7.8,11.1,14.1,14.1,46.51,11.1,1.0,14.1,3.0,0.5,160.0,0.5,1.0,0.0,9.0,0.0,1.0,0.0,0.0,93.9,2.37,5.8,1.58,8.7,0.4,-0.8,1,0.9318,25.6
52.0,2.5,6.8,115.8,6.8,7.85,0.319,0.0,1.0,0.0,0.0,1.0,1.07,36.7,1.7,3.5,15.3,15.3,4.2,4.5,3.0,7.5,3.0,1.0,160.0,0.0,0.0,0.0,13.3,1.0,0.0,0.0,0.0,51.5,5.39,13.2,0.922,1.95,0.55,1.1,1,0.9181,18.6
115.3,2.9,7.2,17.0,7.2,3.75,0.774,1.0,0.0,0.0,0.0,1.0,10.94,125.3,5.2,9.5,-10.0,0.0,999.0,16.5,1.0,19.5,3.0,1.0,120.0,0.0,0.0,0.0,3.1,0.0,0.0,1.0,0.0,108.4,3.27,8.0,2.071,2.15,0.75,1.5,0,0.211,8.2
72.4,1.0,7.7,195.8,7.7,6.38,0.157,0.0,0.0,0.0,1.0,1.0,5.91,64.2,5.5,7.2,8.2,8.2,43.24,18.8,2.0,21.8,3.0,1.0,120.0,0.0,0.5,0.0,13.0,0.0,0.0,0.0,1.0,75.0,3.84,-9.4,1.195,1.25,0.25,-0.5,0,0.7216,9.1
50.6,4.4,9.7,213.1,9.7,11.5,0.383,0.0,1.0,0.0,0.0,1.0,5.42,32.3,10.1,12.8,18.3,18.3,17.77,10.6,0.0,13.6,3.0,1.0,120.0,0.0,0.0,0.0,4.1,1.0,0.0,0.0,0.0,49.0,1.96,-4.8,0.925,4.6,0.2,-0.4,0,0.209,4.0
63.6,8.2,4.6,137.4,4.6,4.34,1.89,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,9.7,0.0,12.7,3.0,0.0,80.0,0.0,0.5,0.0,20.0,0.0,0.0,1.0,0.0,64.3,0.57,-1.4,1.428,7.4,0.8,1.6,0,0.0507,14.7
45.9,1.9,9.1,51.5,9.1,11.9,0.16,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.8,0.0,13.8,3.0,1.0,80.0,0.0,0.0,0.0,8.2,0.0,0.0,1.0,0.0,45.6,5.23,12.8,0.979,1.6,0.3,0.6,0,0.0228,6.3
79.5,16.8,21.0,69.5,21.0,15.85,1.06,0.0,0.0,0.0,1.0,1.0,2.06,71.8,1.7,3.6,7.7,7.7,16.05,11.7,1.0,14.7,3.0,1.0,80.0,0.0,0.5,0.0,20.2,1.0,0.0,0.0,0.0,73.6,0.16,-0.4,1.334,17.0,0.2,-0.4,1,0.7035,27.2
58.2,1.3,7.9,40.3,7.9,8.14,0.16,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,15.3,0.0,18.3,3.0,1.0,50.0,0.0,0.0,0.0,16.8,1.0,0.0,0.0,0.0,58.2,1.55,3.8,1.127,0.8,0.5,1.0,0,0.0132,7.5
40.4,0.4,6.0,50.7,6.0,8.91,0.045,0.0,1.0,0.0,0.0,1.0,21.58,35.9,36.1,37.2,4.5,4.5,287.73,7.5,0.0,10.5,3.0,1.0,120.0,0.0,1.0,0.0,2.5,1.0,0.0,0.0,0.0,39.8,4.65,-11.4,0.804,0.45,0.05,-0.1,0,0.4054,9.7
117.2,6.2,3.0,220.3,3.0,1.54,4.037,1.0,0.0,0.0,0.0,1.0,1.97,82.0,1.4,5.5,35.2,35.2,3.36,17.1,2.0,20.1,3.0,0.5,30.0,0.5,0.0,0.0,10.6,1.0,0.0,0.0,0.0,114.0,4.41,-10.8,1.804,5.2,1.0,2.0,1,0.8427,26.3
59.4,11.4,15.5,125.2,15.5,15.66,0.728,0.0,0.0,0.0,1.0,1.0,63.01,46.0,82.2,85.3,13.4,13.4,282.13,15.4,0.0,18.4,3.0,0.5,120.0,0.5,0.0,0.0,19.9,1.0,0.0,0.0,0.0,56.7,0.73,1.8,1.009,12.05,0.65,-1.3,0,0.2998,11.8
63.9,18.4,25.4,36.6,25.4,23.85,0.771,0.0,1.0,0.0,0.0,1.0,37.78,57.6,39.4,44.2,6.3,6.3,359.81,7.9,0.0,10.9,3.0,1.0,80.0,0.5,1.0,0.0,10.1,1.0,0.0,0.0,0.0,64.8,2.94,-7.2,1.258,19.0,0.6,-1.2,1,0.844,35.2
58.1,8.7,2.7,71.1,2.7,2.79,3.12,0.0,0.0,0.0,1.0,1.0,8.27,49.3,10.1,14.2,8.8,8.8,56.39,16.9,1.0,19.9,3.0,0.0,80.0,0.0,0.5,0.0,7.3,0.0,0.0,1.0,0.0,57.3,2.53,-6.2,1.061,8.0,0.7,1.4,1,0.4643,22.1
115.1,1.3,16.7,237.9,16.7,8.71,0.149,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.7,0.0,21.7,3.0,1.0,120.0,0.0,0.0,0.0,4.2,1.0,0.0,0.0,0.0,114.8,5.55,-13.6,1.819,1.5,0.2,-0.4,0,0.0393,0.5
46.8,22.8,19.9,132.2,19.9,25.51,0.894,0.0,0.0,0.0,1.0,1.0,4.99,34.1,8.8,11.5,12.7,12.7,23.57,9.8,2.0,12.8,3.0,1.0,160.0,0.0,0.5,0.0,19.8,1.0,0.0,0.0,0.0,44.9,4.57,-11.2,0.786,21.4,1.4,2.8,1,0.8101,37.1
45.4,15.1,18.2,133.8,18.2,24.05,0.628,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,8.9,1.0,11.9,3.0,0.5,120.0,0.0,0.5,0.0,23.3,1.0,0.0,0.0,0.0,42.5,3.59,8.8,0.701,15.5,0.4,-0.8,0,0.1095,16.8
133.7,1.1,26.5,136.2,26.5,11.89,0.092,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,9.4,0.0,12.4,3.0,1.0,120.0,0.0,0.5,0.0,6.0,1.0,0.0,0.0,0.0,133.0,1.8,-4.4,2.317,2.0,0.9,-1.8,0,0.0474,1.3
77.7,4.9,26.1,36.8,26.1,20.15,0.243,0.0,0.0,0.0,1.0,1.0,10.24,47.6,12.9,17.1,30.1,30.1,20.41,10.2,1.0,13.2,3.0,1.0,80.0,0.0,0.0,0.0,19.7,0.0,0.0,1.0,0.0,80.9,0.98,-2.4,1.193,4.95,0.05,-0.1,1,0.2537,15.7
83.7,4.9,2.7,242.9,2.7,1.94,2.532,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.1,0.0,14.1,3.0,0.5,160.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,84.0,0.33,-0.8,1.301,4.55,0.35,0.7,0,0.0393,5.7
138.4,3.5,11.5,30.3,11.5,4.99,0.702,0.0,0.0,1.0,0.0,1.0,7.13,76.4,5.6,8.1,62.0,62.0,6.9,8.0,3.0,11.0,3.0,1.0,120.0,0.0,0.5,0.0,19.9,0.0,1.0,0.0,0.0,137.7,0.57,1.4,2.25,3.6,0.1,-0.2,0,0.8382,15.6
121.2,24.9,20.5,178.0,20.5,10.15,2.454,1.0,0.0,0.0,0.0,1.0,2.78,108.7,1.5,5.7,12.5,12.5,13.34,14.4,1.0,17.4,3.0,1.0,50.0,0.0,0.0,0.0,6.1,1.0,0.0,0.0,0.0,122.5,5.55,13.6,1.998,24.5,0.4,0.8,0,0.5179,28.9
115.0,0.4,28.6,23.9,28.6,14.92,0.027,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,8.3,0.0,11.3,3.0,1.0,160.0,0.0,0.0,0.0,22.7,1.0,0.0,0.0,0.0,116.0,0.65,-1.6,1.831,-0.05,0.45,0.9,0,0.0212,2.1
68.7,5.9,24.3,116.5,24.3,21.22,0.278,0.0,1.0,0.0,0.0,1.0,37.13,69.8,31.9,33.7,-1.1,0.0,999.0,17.4,1.0,20.4,3.0,1.0,160.0,0.5,0.5,0.0,20.9,0.0,1.0,0.0,0.0,66.8,2.94,7.2,1.197,6.1,0.2,-0.4,0,0.6323,9.9
62.4,1.4,6.1,225.9,6.1,5.87,0.239,0.0,1.0,0.0,0.0,1.0,8.43,65.4,7.7,9.7,-3.0,0.0,999.0,13.8,0.0,16.8,3.0,1.0,80.0,0.0,0.5,0.0,13.3,1.0,0.0,0.0,0.0,60.4,1.96,4.8,1.142,-0.6,2.0,4.0,0,0.3855,15.2
123.1,4.5,9.1,194.4,9.1,4.44,1.015,0.0,0.0,1.0,0.0,1.0,14.19,134.2,6.3,9.7,-11.1,0.0,999.0,11.4,0.0,14.4,3.0,0.0,120.0,0.5,0.0,0.0,5.8,1.0,0.0,0.0,0.0,121.0,4.9,-12.0,2.103,2.95,1.55,3.1,0,0.2397,14.2
73.5,9.1,23.1,90.3,23.1,18.86,0.483,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.0,0.0,10.0,3.0,1.0,30.0,0.0,0.0,0.0,16.4,0.0,0.0,1.0,0.0,69.4,0.98,2.4,1.263,8.35,0.75,1.5,0,0.0307,16.9
106.8,1.7,14.7,142.3,14.7,8.26,0.206,1.0,0.0,0.0,0.0,1.0,15.35,74.6,12.3,13.8,32.2,32.2,28.6,13.9,0.0,16.9,3.0,1.0,50.0,1.0,0.0,0.0,21.7,1.0,0.0,0.0,0.0,109.1,1.63,-4.0,1.655,2.5,0.8,-1.6,1,0.5911,14.4
45.7,3.0,16.9,49.7,16.9,22.19,0.135,0.0,0.0,0.0,1.0,1.0,10.75,26.2,24.6,29.0,19.5,19.5,33.08,13.3,1.0,16.3,3.0,1.0,80.0,0.0,0.5,0.0,12.2,1.0,0.0,0.0,0.0,44.8,0.57,-1.4,0.774,3.75,0.75,-1.5,0,0.4345,8.0
92.6,18.1,18.7,239.5,18.7,12.12,1.494,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,8.3,0.0,11.3,3.0,0.5,160.0,0.0,0.0,0.0,16.5,1.0,0.0,0.0,0.0,98.5,1.55,-3.8,1.598,18.1,0.0,0.0,0,0.036,15.2
126.1,8.6,4.0,180.1,4.0,1.9,4.519,1.0,0.0,0.0,0.0,1.0,10.62,112.4,5.7,7.5,13.7,13.7,46.51,4.8,0.0,7.8,3.0,1.0,120.0,0.0,0.0,0.0,7.1,0.0,0.0,1.0,0.0,124.5,4.57,11.2,2.164,8.2,0.4,0.8,1,0.2561,17.3
67.0,5.1,25.8,99.8,25.8,23.1,0.221,0.0,1.0,0.0,0.0,1.0,21.29,46.8,27.3,30.6,20.2,20.2,63.24,6.0,0.0,9.0,3.0,1.0,120.0,0.0,0.5,0.0,20.6,0.0,0.0,1.0,0.0,69.7,1.55,3.8,1.156,5.45,0.35,-0.7,1,0.2592,14.5
119.9,1.5,26.0,86.3,26.0,13.01,0.115,1.0,0.0,0.0,0.0,1.0,2.42,84.5,1.7,6.2,35.4,35.4,4.1,17.7,1.0,20.7,3.0,0.0,120.0,0.0,0.0,0.0,17.7,1.0,0.0,0.0,0.0,119.0,0.82,2.0,1.914,0.4,1.1,2.2,0,0.4095,8.7
69.3,3.3,14.6,67.3,14.6,12.64,0.261,0.0,1.0,0.0,0.0,1.0,6.85,61.5,6.7,7.9,7.8,7.8,52.69,20.3,2.0,23.3,3.0,1.0,50.0,0.0,0.0,0.0,19.5,1.0,0.0,0.0,0.0,69.3,4.49,-11.0,1.117,2.4,0.9,1.8,0,0.4823,14.9
77.3,8.9,19.2,198.8,19.2,14.9,0.597,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,10.7,0.0,13.7,3.0,1.0,120.0,0.0,0.0,0.0,15.2,0.0,1.0,0.0,0.0,76.4,3.1,7.6,1.216,8.8,0.1,0.2,0,0.0365,11.0
45.4,10.3,20.1,114.3,20.1,26.56,0.388,0.0,0.0,0.0,1.0,1.0,14.28,24.2,35.4,38.7,21.2,21.2,40.42,11.5,0.0,14.5,3.0,1.0,120.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,1.0,44.2,1.96,4.8,0.8,10.25,0.05,0.1,0,0.2401,12.9
94.4,1.7,6.5,89.3,6.5,4.13,0.411,1.0,0.0,0.0,0.0,1.0,8.25,92.7,5.3,6.3,1.7,1.7,291.18,13.8,1.0,16.8,3.0,1.0,120.0,0.0,0.0,0.0,5.4,0.0,0.0,1.0,0.0,98.0,4.33,-10.6,1.607,-0.25,1.95,3.9,1,0.3326,17.2
81.5,6.5,4.3,227.3,4.3,3.17,2.053,1.0,0.0,0.0,0.0,1.0,1.08,79.4,0.8,2.5,2.1,2.1,30.86,9.0,3.0,12.0,3.0,1.0,30.0,0.0,0.0,0.0,3.8,0.0,0.0,1.0,0.0,82.1,4.57,-11.2,1.337,7.8,1.3,-2.6,1,0.9425,19.6
84.7,0.6,1.6,46.1,1.6,1.13,0.529,1.0,0.0,0.0,0.0,1.0,4.67,61.9,4.5,6.4,22.8,22.8,12.29,17.6,1.0,20.6,3.0,0.5,120.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,1.0,83.1,3.27,8.0,1.631,-1.3,1.9,3.8,1,0.3763,17.3
128.8,0.1,27.5,73.3,27.5,12.81,0.008,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,3.5,0.0,6.5,3.0,1.0,120.0,0.0,0.0,0.0,9.8,1.0,0.0,0.0,0.0,123.6,0.41,1.0,2.271,0.45,0.35,-0.7,0,0.0376,1.8
50.1,4.8,11.0,92.7,11.0,13.17,0.364,0.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,12.0,0.0,15.0,3.0,1.0,160.0,0.5,0.0,0.0,17.8,1.0,0.0,0.0,0.0,48.5,2.45,6.0,0.73,3.15,1.65,3.3,0,0.0464,11.4
78.9,1.5,3.5,72.4,3.5,2.66,0.564,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,12.5,0.0,15.5,3.0,1.0,160.0,0.0,0.0,0.0,4.3,0.0,0.0,1.0,0.0,81.2,3.18,-7.8,1.39,1.3,0.2,0.4,0,0.0256,2.9
123.1,0.5,14.5,150.5,14.5,7.07,0.071,1.0,0.0,0.0,0.0,1.0,11.7,64.2,10.9,11.9,58.9,58.9,11.92,14.2,1.0,17.2,3.0,1.0,80.0,0.0,0.0,0.0,15.6,1.0,0.0,0.0,0.0,122.0,2.12,5.2,2.174,0.55,0.05,-0.1,0,0.2734,4.8
144.6,7.9,3.2,154.2,3.2,1.33,5.95,0.0,0.0,1.0,0.0,1.0,2.16,96.0,1.4,3.9,48.6,48.6,2.67,13.8,3.0,16.8,3.0,1.0,120.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,1.0,142.5,2.78,-6.8,2.414,7.6,0.3,0.6,1,0.9507,22.6
126.4,4.1,3.5,23.1,3.5,1.66,2.468,1.0,0.0,0.0,0.0,1.0,5.89,64.4,5.5,8.3,62.0,62.0,5.7,7.3,1.0,10.3,3.0,1.0,120.0,0.5,0.0,0.0,4.3,0.0,0.0,1.0,0.0,127.6,2.86,7.0,2.191,3.9,0.2,0.4,0,0.5072,10.1
105.0,9.5,15.2,44.7,15.2,8.69,1.094,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.0,0.0,22.0,3.0,1.0,160.0,0.0,0.0,0.0,10.7,1.0,0.0,0.0,0.0,100.5,6.61,16.2,1.977,8.75,0.75,1.5,0,0.0256,10.9
80.6,6.5,15.8,57.6,15.8,11.76,0.553,0.0,0.0,0.0,1.0,1.0,7.71,65.4,7.1,8.9,15.2,15.2,30.43,3.7,1.0,6.7,3.0,0.0,50.0,0.0,0.0,0.0,19.6,0.0,1.0,0.0,0.0,88.9,1.06,-2.6,1.388,6.05,0.45,0.9,0,0.3644,17.0
138.2,7.9,17.8,26.9,17.8,7.73,1.022,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,17.3,0.0,20.3,3.0,1.0,120.0,0.0,1.0,0.0,10.4,1.0,0.0,0.0,0.0,143.5,0.41,1.0,2.303,8.15,0.25,-0.5,0,0.1774,15.2
93.9,2.2,20.0,39.9,20.0,12.78,0.172,1.0,0.0,0.0,0.0,1.0,2.67,66.1,2.4,6.7,27.8,27.8,5.76,8.3,1.0,11.3,3.0,0.5,160.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.0,96.6,2.04,-5.0,1.359,1.65,0.55,1.1,1,0.5271,12.3
125.8,1.8,20.4,67.5,20.4,9.73,0.185,1.0,0.0,0.0,0.0,1.0,10.81,78.5,8.3,10.1,47.3,47.3,13.71,19.1,0.0,22.1,3.0,1.0,120.0,0.0,0.0,0.0,20.5,1.0,0.0,0.0,0.0,127.3,5.72,14.0,1.921,1.0,0.8,1.6,0,0.151,4.5
135.5,5.5,13.6,92.9,13.6,6.02,0.913,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,14.6,0.0,17.6,3.0,0.5,120.0,0.0,0.0,0.0,4.8,0.0,0.0,1.0,0.0,131.3,4.25,-10.4,2.234,5.05,0.45,0.9,0,0.0305,6.9
105.2,1.3,19.7,199.9,19.7,11.24,0.116,1.0,0.0,0.0,0.0,1.0,6.58,107.5,3.7,5.1,-2.3,0.0,999.0,8.1,0.0,11.1,3.0,1.0,120.0,0.0,0.0,0.0,6.9,1.0,0.0,0.0,0.0,99.7,0.24,-0.6,1.773,1.8,0.5,-1.0,0,0.1393,0.0
96.4,10.1,9.8,62.3,9.8,6.1,1.656,1.0,0.0,0.0,0.0,1.0,3.47,105.1,2.0,5.7,-8.7,0.0,999.0,16.2,1.0,19.2,3.0,1.0,80.0,0.0,0.5,0.0,15.0,1.0,0.0,0.0,0.0,96.9,0.98,-2.4,1.533,10.95,0.85,-1.7,0,0.5312,13.5
71.5,4.4,13.8,170.8,13.8,11.58,0.38,0.0,0.0,0.0,1.0,1.0,27.68,49.2,33.8,36.5,22.3,22.3,74.48,15.0,1.0,18.0,3.0,1.0,120.0,0.0,0.0,0.0,20.4,1.0,0.0,0.0,0.0,75.5,2.94,7.2,1.006,4.65,0.25,-0.5,0,0.2112,5.5
159.8,1.5,12.4,23.9,12.4,4.66,0.322,0.0,0.0,1.0,0.0,1.0,3.39,140.0,1.5,6.2,19.8,19.8,10.27,7.5,2.0,10.5,3.0,0.5,80.0,0.0,0.5,0.0,22.7,0.0,0.0,0.0,1.0,159.5,1.63,4.0,2.858,0.3,1.2,2.4,1,0.8039,23.9
46.0,5.9,10.5,168.0,10.5,13.7,0.431,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,19.9,0.0,22.9,3.0,1.0,160.0,0.0,0.0,0.0,5.5,1.0,0.0,0.0,0.0,44.0,3.27,-8.0,0.737,5.75,0.15,0.3,0,0.0385,5.9
156.0,17.4,7.9,200.7,7.9,3.04,5.727,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,15.1,0.0,18.1,3.0,1.0,120.0,0.0,0.0,0.0,3.6,1.0,0.0,0.0,0.0,155.1,1.14,-2.8,2.61,16.55,0.85,1.7,0,0.0356,18.6
45.2,0.5,3.3,155.2,3.3,4.38,0.114,0.0,0.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,7.2,1.0,10.2,3.0,0.5,120.0,0.0,1.0,0.0,20.7,0.0,0.0,0.0,1.0,43.4,6.78,-16.6,0.625,0.5,0.0,0.0,0,0.2816,14.2
98.2,0.7,15.7,58.3,15.7,9.59,0.073,1.0,0.0,0.0,0.0,1.0,3.64,70.3,3.1,7.8,27.9,27.9,7.83,10.9,2.0,13.9,3.0,0.5,120.0,1.0,1.0,0.0,2.8,1.0,0.0,0.0,0.0,100.8,4.0,9.8,1.718,0.85,0.15,-0.3,1,0.9883,27.5
126.7,11.1,16.6,89.3,16.6,7.86,1.412,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,11.0,0.0,14.0,3.0,0.5,120.0,0.0,0.5,0.0,7.7,0.0,0.0,1.0,0.0,123.7,2.53,-6.2,2.229,9.8,1.3,2.6,0,0.0274,19.4
75.3,0.7,10.7,203.2,10.7,8.53,0.082,0.0,0.0,0.0,1.0,1.0,0.75,50.0,0.9,5.2,25.3,25.3,1.78,13.0,2.0,16.0,3.0,1.0,160.0,0.5,0.0,0.0,6.2,1.0,0.0,0.0,0.0,76.5,0.82,2.0,1.269,0.25,0.45,0.9,1,0.9503,12.1
82.5,0.2,29.3,113.7,29.3,21.31,0.009,1.0,0.0,0.0,0.0,1.0,3.48,82.8,2.5,4.9,-0.3,0.0,999.0,16.2,1.0,19.2,3.0,1.0,120.0,0.0,0.0,0.0,16.8,1.0,0.0,0.0,0.0,82.2,3.76,-9.2,1.322,0.7,0.5,-1.0,0,0.3926,0.0
67.1,2.6,17.2,71.3,17.2,15.38,0.169,0.0,0.0,0.0,1.0,1.0,0.57,71.2,0.5,1.9,-4.1,0.0,999.0,6.2,1.0,9.2,3.0,0.5,80.0,0.0,0.0,0.0,20.8,0.0,0.0,1.0,0.0,75.1,1.14,-2.8,1.2,1.55,1.05,2.1,1,0.8678,18.3
94.7,3.8,26.8,233.8,26.8,16.98,0.224,1.0,0.0,0.0,0.0,1.0,1.8,54.7,2.0,5.4,40.0,40.0,2.7,4.9,1.0,7.9,3.0,1.0,160.0,0.0,0.0,0.0,5.6,1.0,0.0,0.0,0.0,92.3,4.82,-11.8,1.532,3.1,0.7,1.4,1,0.6092,12.2
86.7,5.1,17.5,163.0,17.5,12.11,0.421,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,999.0,18.7,0.0,21.7,3.0,0.5,120.0,0.0,0.0,0.0,4.5,0.0,0.0,1.0,0.0,86.6,7.27,17.8,1.629,4.85,0.25,0.5,0,0.0346,7.7
118.6,4.2,6.5,203.4,6.5,3.29,1.277,1.0,0.0,0.0,0.0,1.0,5.38,61.8,5.2,9.6,56.8,56.8,5.68,19.2,0.0,22.2,3.0,1.0,80.0,0.5,0.0,0.0,16.2,1.0,0.0,0.0,0.0,122.9,3.67,9.0,2.011,5.1,0.9,-1.8,0,0.3125,4.4
53.7,14.7,29.3,15.9,29.3,32.74,0.449,0.0,0.0,0.0,1.0,1.0,1.86,55.0,2.0,3.4,-1.3,0.0,999.0,18.5,3.0,21.5,3.0,1.0,50.0,0.0,0.0,0.0,17.4,1.0,0.0,0.0,0.0,49.1,2.04,5.0,0.756,13.95,0.75,1.5,1,0.9137,32.8
